player_id,player_name,season,overall_pick,organization,organization_type,height_wo_shoes,weight,wingspan,bmi,total_pts,total_games_with_points,pts_per_game,total_assists,total_games_with_assists,assists_per_game,total_rebounds,total_games_with_rebounds,rebounds_per_game
78014,Tree Rollins,1977,14,Clemson,College/University,,,,,,,,,,,,,
76516,Brad Davis,1977,15,Maryland,College/University,,,,,,,,,,,,,
76874,Rickey Green,1977,16,Michigan,College/University,,,,,,,,,,,,,
76664,Bo Ellis,1977,17,Marquette,College/University,,,,,,,,,,,,,
76465,Wesley Cox,1977,18,Louisville,College/University,,,,,,,,,,,,,
77344,Rich Laurel,1977,19,Hofstra,College/University,,,,,,,,,,,,,
77653,Glenn Mosley,1977,20,Seton Hall,College/University,,,,,,,,,,,,,
77975,Anthony Roberts,1977,21,Oral Roberts,College/University,,,,,,,,,,,,,
77721,Norm Nixon,1977,22,Duquesne,College/University,,,,,,,,,,,,,
78331,Mychal Thompson,1978,1,Minnesota,College/University,,,,,,,,,,,,,
76736,Phil Ford,1978,2,North Carolina,College/University,,,,,,,,,,,,,
77984,Rick Robey,1978,3,Kentucky,College/University,,,,,,,,,,,,,
77952,Micheal Ray Richardson,1978,4,Montana,College/University,,,,,,,,,,,,,
78139,Purvis Short,1978,5,Jackson State,College/University,,,,,,,,,,,,,
1449,Larry Bird,1978,6,Indiana State,College/University,,,,,,,,,,,,,
76249,Ron Brewer,1978,7,Arkansas,College/University,,,,,,,,,,,,,
78548,Freeman Williams,1978,8,Portland State,College/University,,,,,,,,,,,,,
78310,Reggie Theus,1978,9,Nevada-Las Vegas,College/University,,,,,,,,,,,,,
77356,Butch Lee,1978,10,Marquette,College/University,,,,,,,,,,,,,
76948,James Hardy,1978,11,San Francisco,College/University,,,,,,,,,,,,,
77148,George Johnson,1978,12,St. John's (NY),College/University,,,,,,,,,,,,,
76225,Winford Boynes,1978,13,San Francisco,College/University,,,,,,,,,,,,,
77848,Roger Phegley,1978,14,Bradley,College/University,,,,,,,,,,,,,
77615,Mike Mitchell,1978,15,Auburn,College/University,,,,,,,,,,,,,
76819,Jack Givens,1978,16,Kentucky,College/University,,,,,,,,,,,,,
82249,Rod Griffin,1978,17,Wake Forest,College/University,,,,,,,,,,,,,
76453,Dave Corzine,1978,18,DePaul,College/University,,,,,,,,,,,,,
76321,Marty Byrnes,1978,19,Syracuse,College/University,,,,,,,,,,,,,
78057,Frankie Sanders,1978,20,Southern University,College/University,,,,,,,,,,,,,
76686,Mike Evans,1978,21,Kansas State,College/University,,,,,,,,,,,,,
78365,Raymond Townsend,1978,22,California-Los Angeles,College/University,,,,,,,,,,,,,
77142,Magic Johnson,1979,1,Michigan State,College/University,,,,,,,,,,,,,
76881,David Greenwood,1979,2,California-Los Angeles,College/University,,,,,,,,,,,,,
76362,Bill Cartwright,1979,3,San Francisco,College/University,,,,,,,,,,,,,
77239,Greg Kelser,1979,4,Michigan State,College/University,,,,,,,,,,,,,
77626,Sidney Moncrief,1979,5,Arkansas,College/University,,,,,,,,,,,,,
76085,James Bailey,1979,6,Rutgers,College/University,,,,,,,,,,,,,
77167,Vinnie Johnson,1979,7,Baylor,College/University,,,,,,,,,,,,,
77691,Calvin Natt,1979,8,Louisiana-Monroe,College/University,,,,,,,,,,,,,
76553,Larry Demic,1979,9,Arizona,College/University,,,,,,,,,,,,,
76928,Roylee Hamilton,1979,10,California-Los Angeles,College/University,,,,,,,,,,,,,
77986,Cliff T. Robinson,1979,11,Southern California,College/University,,,,,,,,,,,,,
77819,Jim Paxson,1979,12,Dayton,College/University,,,,,,,,,,,,,
76231,Dudley Bradley,1979,13,North Carolina,College/University,,,,,,,,,,,,,
77040,Brad Holland,1979,14,California-Los Angeles,College/University,,,,,,,,,,,,,
77071,Phil Hubbard,1979,15,Michigan,College/University,,,,,,,,,,,,,
78222,Jim Spanarkel,1979,16,Duke,College/University,,,,,,,,,,,,,
77158,Lee Johnson,1979,17,Texas A&M-Commerce,College/University,,,,,,,,,,,,,
77273,Reggie King,1979,18,Alabama,College/University,,,,,,,,,,,,,
77827,Wiley Peck,1979,19,Mississippi State,College/University,,,,,,,,,,,,,
82449,Larry Knight,1979,20,Loyola-Chicago,College/University,,,,,,,,,,,,,
78570,Sly Williams,1979,21,Rhode Island,College/University,,,,,,,,,,,,,
77438,Kyle Macy,1979,22,Kentucky,College/University,,,,,,,,,,,,,
76353,Joe Barry Carroll,1980,1,Purdue,College/University,,,,,,,,,,,,,
76890,Darrell Griffith,1980,2,Louisville,College/University,,,,,,,,,,,,,
1450,Kevin McHale,1980,3,Minnesota,College/University,,,,,,,,,,,,,
77911,Kelvin Ransey,1980,4,Ohio State,College/University,,,,,,,,,,,,,
77920,Jamesearl Ray,1980,5,Jacksonville,College/University,,,,,,,,,,,,,
77754,Mike O'Koren,1980,6,North Carolina,College/University,,,,,,,,,,,,,
76826,Mike Gminski,1980,7,Duke,College/University,,,,,,,,,,,,,
78351,Andrew Toney,1980,8,Louisiana-Lafayette,College/University,,,,,,,,,,,,,
76266,Michael Brooks,1980,9,La Salle,College/University,,,,,,,,,,,,,
77373,Ronnie Lester,1980,10,Iowa,College/University,,,,,,,,,,,,,
78404,Kiki Vandeweghe,1980,11,California-Los Angeles,College/University,,,,,,,,,,,,,
78614,Mike Woodson,1980,12,Indiana,College/University,,,,,,,,,,,,,
76283,Rickey Brown,1980,13,Mississippi State,College/University,,,,,,,,,,,,,
77484,Wes Matthews,1980,14,Wisconsin,College/University,,,,,,,,,,,,,
77163,Reggie Johnson,1980,15,Tennessee,College/University,,,,,,,,,,,,,
78519,Charles Whitney,1980,16,North Carolina State,College/University,,,,,,,,,,,,,
76599,Larry Drew,1980,17,Missouri,College/University,,,,,,,,,,,,,
76418,Don Collins,1980,18,Washington State,College/University,,,,,,,,,,,,,
76619,John Duren,1980,19,Georgetown,College/University,,,,,,,,,,,,,
76944,Bill Hanzlik,1980,20,Notre Dame,College/University,,,,,,,,,,,,,
76520,Monti Davis,1980,21,Tennessee State,College/University,,,,,,,,,,,,,
77262,Chad Kinch,1980,22,North Carolina-Charlotte,College/University,,,,,,,,,,,,,
77715,Carl Nicks,1980,23,Indiana State,College/University,,,,,,,,,,,,,
76016,Mark Aguirre,1981,1,DePaul,College/University,,,,,,,,,,,,,
78318,Isiah Thomas,1981,2,Indiana,College/University,,,,,,,,,,,,,
433,Buck Williams,1981,3,Maryland,College/University,,,,,634.0,98.0,6.469387755102041,75.0,57.0,1.3157894736842106,532.0,107.0,4.97196261682243
78610,Al Wood,1981,4,North Carolina,College/University,,,,,,,,,,,,,
78423,Danny Vranes,1981,5,Utah,College/University,,,,,,,,,,,,,
78615,Orlando Woolridge,1981,6,Notre Dame,College/University,,,,,,,,,,,,,
77134,Steve Johnson,1981,7,Oregon State,College/University,,,,,,,,,,,,,
1472,Tom Chambers,1981,8,Utah,College/University,,,,,25.0,8.0,3.125,4.0,3.0,1.3333333333333333,16.0,8.0,2.0
76176,Rolando Blackman,1981,9,Kansas State,College/University,,,,,,,,,,,,,
77263,Albert King,1981,10,Maryland,College/University,,,,,,,,,,,,,
77146,Frank Johnson,1981,11,Wake Forest,College/University,,,,,,,,,,,,,
78369,Kelly Tripucka,1981,12,Notre Dame,College/University,,,,,,,,,,,,,
7,Dan Schayes,1981,13,Syracuse,College/University,,,,,548.0,91.0,6.021978021978022,63.0,43.0,1.4651162790697674,370.0,102.0,3.627450980392157
1006,Herb Williams,1981,14,Ohio State,College/University,,,,,84.0,25.0,3.36,8.0,7.0,1.1428571428571428,63.0,28.0,2.25
77332,Jeff Lamp,1981,15,Virginia,College/University,,,,,,,,,,,,,
78395,Darnell Valentine,1981,16,Kansas,College/University,,,,,,,,,,,,,
77401,Kevin Loder,1981,17,Alabama State,College/University,,,,,,,,,,,,,
78348,Ray Tolbert,1981,18,Indiana,College/University,,,,,,,,,,,,,
77530,Mike McGee,1981,19,Michigan,College/University,,,,,,,,,,,,,
77685,Larry Nance,1981,20,Clemson,College/University,,,,,,,,,,,,,
175,Alton Lister,1981,21,Arizona State,College/University,,,,,82.0,26.0,3.1538461538461537,12.0,9.0,1.3333333333333333,161.0,46.0,3.5
76641,Franklin Edwards,1981,22,Cleveland State,College/University,,,,,,,,,,,,,
76230,Charles Bradley,1981,23,Wyoming,College/University,,,,,,,,,,,,,
1460,James Worthy,1982,1,North Carolina,College/University,,,,,,,,,,,,,
187,Terry Cummings,1982,2,DePaul,College/University,,,,,1444.0,175.0,8.251428571428571,157.0,105.0,1.4952380952380953,820.0,177.0,4.632768361581921
1122,Dominique Wilkins,1982,3,Georgia,College/University,,,,,1186.0,78.0,15.205128205128204,124.0,60.0,2.066666666666667,428.0,78.0,5.487179487179487
76785,Bill Garnett,1982,4,Wyoming,College/University,,,,,,,,,,,,,
78,LaSalle Thompson,1982,5,Texas,College/University,,,,,10.0,6.0,1.6666666666666667,2.0,2.0,1.0,29.0,16.0,1.8125
78375,Trent Tucker,1982,6,Minnesota,College/University,,,,,,,,,,,,,
76497,Quintin Dailey,1982,7,San Francisco,College/University,,,,,,,,,,,,,
77236,Clark Kellogg,1982,8,Ohio State,College/University,,,,,,,,,,,,,
77377,Cliff Levingston,1982,9,Wichita State,College/University,,,,,,,,,,,,,
76638,Keith Edmonson,1982,10,Purdue,College/University,,,,,,,,,,,,,
77376,Lafayette Lever,1982,11,Arizona State,College/University,,,,,,,,,,,,,
76082,John Bagley,1982,12,Boston College,College/University,,,,,,,,,,,,,
76726,Sleepy Floyd,1982,13,Georgetown,College/University,,,,,,,,,,,,,
76431,Lester Conner,1982,14,Oregon State,College/University,,,,,,,,,,,,,
78314,David Thirdkill,1982,15,Bradley,College/University,,,,,,,,,,,,,
78304,Terry Teagle,1982,16,Baylor,College/University,,,,,,,,,,,,,
78250,Brook Steppe,1982,17,Georgia Tech,College/University,,,,,,,,,,,,,
894,Ricky Pierce,1982,18,Rice,College/University,,,,,750.0,71.0,10.56338028169014,101.0,51.0,1.9803921568627452,153.0,59.0,2.593220338983051
78565,Rob Williams,1982,19,Houston,College/University,,,,,,,,,,,,,
77879,Paul Pressey,1982,20,Tulsa,College/University,,,,,,,,,,,,,
77854,Eddie Phillips,1982,21,Alabama,College/University,,,,,,,,,,,,,
77558,Mark McNamara,1982,22,California,College/University,,,,,,,,,,,,,
78343,Darren Tillis,1982,23,Cleveland State,College/University,,,,,,,,,,,,,
78055,Ralph Sampson,1983,1,Virginia,College/University,,,,,,,,,,,,,
78257,Steve Stipanovich,1983,2,Missouri,College/University,,,,,,,,,,,,,
1622,Rodney McCray,1983,3,Louisville,College/University,,,,,,,,,,,,,
2,Byron Scott,1983,4,Arizona State,College/University,,,,,499.0,68.0,7.338235294117647,96.0,55.0,1.7454545454545454,117.0,57.0,2.0526315789473686
76876,Sidney Green,1983,5,Nevada-Las Vegas,College/University,,,,,,,,,,,,,
76478,Russell Cross,1983,6,Purdue,College/University,,,,,,,,,,,,,
1847,Thurl Bailey,1983,7,North Carolina State,College/University,,,,,185.0,38.0,4.868421052631579,22.0,17.0,1.2941176470588236,93.0,41.0,2.268292682926829
156,Antoine Carr,1983,8,Wichita State,College/University,,,,,1115.0,182.0,6.126373626373627,141.0,96.0,1.46875,412.0,158.0,2.607594936708861
107,Dale Ellis,1983,9,Tennessee,College/University,,,,,2648.0,217.0,12.202764976958525,277.0,138.0,2.0072463768115942,591.0,204.0,2.8970588235294117
117,Jeff Malone,1983,10,Mississippi State,College/University,,,,,,,,,,,,,
157,Derek Harper,1983,11,Illinois,College/University,,,,,1476.0,159.0,9.283018867924529,692.0,165.0,4.193939393939394,276.0,133.0,2.075187969924812
78437,Darrell Walker,1983,12,Arkansas,College/University,,,,,,,,,,,,,
941,Ennis Whatley,1983,13,Alabama,College/University,,,,,4.0,1.0,4.0,3.0,2.0,1.5,3.0,2.0,1.5
17,Clyde Drexler,1983,14,Houston,College/University,,,,,2434.0,136.0,17.897058823529413,751.0,134.0,5.604477611940299,746.0,137.0,5.445255474452555
76358,Howard Carter,1983,15,Louisiana State,College/University,,,,,,,,,,,,,
78279,Jon Sundvold,1983,16,Missouri,College/University,,,,,,,,,,,,,
77916,Leo Rautins,1983,17,Syracuse,College/University,,,,,,,,,,,,,
76247,Randy Breuer,1983,18,Minnesota,College/University,,,,,,,,,,,,,
77820,John Paxson,1983,19,Notre Dame,College/University,,,,,,,,,,,,,
77030,Roy Hinson,1983,20,Rutgers,College/University,,,,,,,,,,,,,
1123,Greg Kite,1983,21,Brigham Young,College/University,,,,,,,,,,,,,
1456,Randy Wittman,1983,22,Indiana,College/University,,,,,,,,,,,,,
78523,Mitchell Wiggins,1983,23,Florida State,College/University,,,,,,,,,,,,,
76847,Stewart Granger,1983,24,Villanova,College/University,,,,,,,,,,,,,
165,Hakeem Olajuwon,1984,1,Houston,College/University,,,,,5151.0,321.0,16.046728971962615,665.0,259.0,2.5675675675675675,2653.0,323.0,8.213622291021672
76217,Sam Bowie,1984,2,Kentucky,College/University,,,,,,,,,,,,,
893,Michael Jordan,1984,3,North Carolina,College/University,,,,,8250.0,314.0,26.273885350318473,1293.0,308.0,4.1980519480519485,1866.0,312.0,5.980769230769231
64,Sam Perkins,1984,4,North Carolina,College/University,,,,,2425.0,320.0,7.578125,354.0,213.0,1.6619718309859155,1130.0,334.0,3.3832335329341316
787,Charles Barkley,1984,5,Auburn,College/University,,,,,3162.0,191.0,16.554973821989527,745.0,178.0,4.185393258426966,2296.0,191.0,12.020942408376964
78386,Mel Turpin,1984,6,Kentucky,College/University,,,,,,,,,,,,,
926,Alvin Robertson,1984,7,Arkansas,College/University,,,,,,,,,,,,,
76834,Lancaster Gordon,1984,8,Louisville,College/University,,,,,,,,,,,,,
901,Otis Thorpe,1984,9,Providence,College/University,,,,,2527.0,251.0,10.06772908366534,469.0,206.0,2.2766990291262137,1656.0,268.0,6.17910447761194
78611,Leon Wood,1984,10,Cal State-Fullerton,College/University,,,,,,,,,,,,,
788,Kevin Willis,1984,11,Michigan State,College/University,,,,,4492.0,463.0,9.70194384449244,341.0,223.0,1.5291479820627802,3059.0,495.0,6.179797979797979
77516,Tim McCormick,1984,12,Michigan,College/University,,,,,,,,,,,,,
77081,Jay Humphries,1984,13,Colorado,College/University,,,,,,,,,,,,,
262,Michael Cage,1984,14,San Diego State,College/University,,,,,255.0,80.0,3.1875,72.0,48.0,1.5,637.0,141.0,4.5177304964539005
78241,Terence Stansbury,1984,15,Temple,College/University,,,,,,,,,,,,,
304,John Stockton,1984,16,Gonzaga,College/University,,,,,6308.0,509.0,12.392927308447938,4394.0,510.0,8.615686274509804,1462.0,465.0,3.1440860215053763
78381,Jeff Turner,1984,17,Vanderbilt,College/University,,,,,,,,,,,,,
313,Vern Fleming,1984,18,Georgia,College/University,,,,,,,,,,,,,
78323,Bernard Thompson,1984,19,Fresno State,College/University,,,,,,,,,,,,,
76338,Tony Campbell,1984,20,Ohio State,College/University,,,,,,,,,,,,,
76713,Kenny Fields,1984,21,California-Los Angeles,College/University,,,,,,,,,,,,,
78116,Tom Sewell,1984,22,Lamar,College/University,,,,,,,,,,,,,
77183,Earl Jones,1984,23,District of Columbia,College/University,,,,,,,,,,,,,
78634,Michael Young,1984,24,Houston,College/University,,,,,,,,,,,,,
121,Patrick Ewing,1985,1,Georgetown,College/University,,,,,4705.0,309.0,15.22653721682848,381.0,208.0,1.8317307692307692,2733.0,312.0,8.759615384615385
47,Wayman Tisdale,1985,2,Oklahoma,College/University,,,,,318.0,42.0,7.571428571428571,18.0,17.0,1.0588235294117647,110.0,38.0,2.8947368421052633
104,Benoit Benjamin,1985,3,Creighton,College/University,,,,,65.0,16.0,4.0625,4.0,3.0,1.3333333333333333,50.0,21.0,2.380952380952381
1365,Xavier McDaniel,1985,4,Wichita State,College/University,,,,,321.0,57.0,5.631578947368421,63.0,36.0,1.75,315.0,64.0,4.921875
402,Jon Koncak,1985,5,Southern Methodist,College/University,,,,,,,,,,,,,
170,Joe Kleine,1985,6,Arkansas,College/University,,,,,310.0,83.0,3.7349397590361444,70.0,53.0,1.320754716981132,320.0,101.0,3.1683168316831685
904,Chris Mullin,1985,7,St. John's (NY),College/University,,,,,2891.0,262.0,11.034351145038167,619.0,227.0,2.7268722466960353,818.0,247.0,3.311740890688259
96,Detlef Schrempf,1985,8,Washington,College/University,,,,,3627.0,269.0,13.483271375464684,983.0,268.0,3.667910447761194,1662.0,277.0,6.0
891,Charles Oakley,1985,9,Virginia Union,College/University,,,,,3383.0,412.0,8.21116504854369,1180.0,380.0,3.1052631578947367,3433.0,434.0,7.910138248847926
291,Ed Pinckney,1985,10,Villanova,College/University,,,,,59.0,17.0,3.4705882352941178,7.0,5.0,1.4,55.0,15.0,3.6666666666666665
77361,Keith Lee,1985,11,Memphis,College/University,,,,,,,,,,,,,
76869,Kenny Green,1985,12,Wake Forest,College/University,,,,,,,,,,,,,
252,Karl Malone,1985,13,Louisiana Tech,College/University,,,,,13363.0,575.0,23.24,2354.0,561.0,4.196078431372549,5279.0,575.0,9.18086956521739
77076,Alfredrick Hughes,1985,14,Loyola-Chicago,College/University,,,,,,,,,,,,,
78656,Blair Rasmussen,1985,15,Oregon,College/University,,,,,,,,,,,,,
82,Bill Wennington,1985,16,St. John's (NY),College/University,,,,,597.0,116.0,5.146551724137931,74.0,52.0,1.4230769230769231,285.0,110.0,2.590909090909091
76172,Uwe Blab,1985,17,Indiana,College/University,,,,,,,,,,,,,
247,Joe Dumars,1985,18,McNeese State,College/University,,,,,2465.0,182.0,13.543956043956044,685.0,178.0,3.848314606741573,352.0,155.0,2.270967741935484
76960,Steve Harris,1985,19,Tulsa,College/University,,,,,,,,,,,,,
78417,Sam Vincent,1985,20,Michigan State,College/University,,,,,,,,,,,,,
767,Terry Catledge,1985,21,South Alabama,College/University,,,,,,,,,,,,,
77946,Jerry Reynolds,1985,22,Louisiana State,College/University,,,,,,,,,,,,,
920,A.C. Green,1985,23,Oregon State,College/University,,,,,1933.0,290.0,6.665517241379311,304.0,180.0,1.6888888888888889,2087.0,325.0,6.421538461538462
345,Terry Porter,1985,24,Wisconsin-Stevens Point,College/University,,,,,3185.0,366.0,8.702185792349727,1273.0,364.0,3.4972527472527473,941.0,344.0,2.73546511627907
921,Brad Daugherty,1986,1,North Carolina,College/University,,,,,,,,,,,,,
83362,Len Bias,1986,2,Maryland,College/University,,,,,,,,,,,,,
78463,Chris Washburn,1986,3,North Carolina State,College/University,,,,,,,,,,,,,
456,Chuck Person,1986,4,Auburn,College/University,,,,,783.0,109.0,7.18348623853211,163.0,87.0,1.8735632183908046,392.0,124.0,3.161290322580645
78440,Kenny Walker,1986,5,Kentucky,College/University,,,,,,,,,,,,,
76138,William Bedford,1986,6,Memphis,College/University,,,,,,,,,,,,,
78293,Roy Tarpley,1986,7,Michigan,College/University,,,,,,,,,,,,,
166,Ron Harper,1986,8,Miami (OH),College/University,,,,,2566.0,316.0,8.120253164556962,951.0,300.0,3.17,1199.0,318.0,3.770440251572327
78110,Brad Sellers,1986,9,Ohio State,College/University,,,,,,,,,,,,,
1008,Johnny Dawkins,1986,10,Duke,College/University,,,,,,,,,,,,,
927,John Salley,1986,11,Georgia Tech,College/University,,,,,67.0,20.0,3.35,23.0,15.0,1.5333333333333334,62.0,29.0,2.1379310344827585
78554,John Williams,1986,12,Louisiana State,College/University,,,,,,,,,,,,,
78465,Dwayne Washington,1986,13,Syracuse,College/University,,,,,,,,,,,,,
76158,Walter Berry,1986,14,St. John's (NY),College/University,,,,,,,,,,,,,
209,Dell Curry,1986,15,Virginia Tech,College/University,,,,,3108.0,323.0,9.622291021671826,435.0,230.0,1.891304347826087,639.0,269.0,2.37546468401487
77476,Mo Martin,1986,16,Saint Joseph's,College/University,,,,,,,,,,,,,
77881,Harold Pressley,1986,17,Villanova,College/University,,,,,,,,,,,,,
76019,Mark Alarie,1986,18,Duke,College/University,,,,,,,,,,,,,
1631,Billy Thompson,1986,19,Louisville,College/University,,,,,,,,,,,,,
77130,Buck Johnson,1986,20,Alabama,College/University,,,,,,,,,,,,,
77173,Anthony Jones,1986,21,Nevada-Las Vegas,College/University,,,,,,,,,,,,,
101,Scott Skiles,1986,22,Michigan State,College/University,,,,,,,,,,,,,
83377,Ken Barlow,1986,23,Notre Dame,College/University,,,,,,,,,,,,,
717,Arvydas Sabonis,1986,24,BC Zalgiris (Lithuania),Other Team/Club,,,,,4281.0,364.0,11.760989010989011,766.0,309.0,2.4789644012944985,2663.0,371.0,7.177897574123989
764,David Robinson,1987,1,Navy,College/University,,,,,6506.0,431.0,15.095127610208817,718.0,342.0,2.0994152046783627,3970.0,433.0,9.168591224018476
288,Armen Gilliam,1987,2,Nevada-Las Vegas,College/University,,,,,2094.0,218.0,9.605504587155963,202.0,115.0,1.7565217391304349,1155.0,215.0,5.372093023255814
77054,Dennis Hopson,1987,3,Ohio State,College/University,,,,,,,,,,,,,
199,Reggie Williams,1987,4,Georgetown,College/University,75.25,199.0,81.25,24.70559927594618,71.0,9.0,7.888888888888889,9.0,6.0,1.5,24.0,11.0,2.1818181818181817
937,Scottie Pippen,1987,5,Central Arkansas,College/University,,,,,6631.0,463.0,14.32181425485961,2412.0,465.0,5.187096774193549,2660.0,467.0,5.69593147751606
181,Kenny Smith,1987,6,North Carolina,College/University,,,,,245.0,35.0,7.0,87.0,32.0,2.71875,39.0,25.0,1.56
134,Kevin Johnson,1987,7,California,College/University,,,,,1831.0,119.0,15.38655462184874,865.0,120.0,7.208333333333333,417.0,113.0,3.690265486725664
178,Olden Polynice,1987,8,Virginia,College/University,,,,,2544.0,308.0,8.25974025974026,355.0,182.0,1.9505494505494505,2220.0,323.0,6.8730650154798765
365,Derrick McKey,1987,9,Alabama,College/University,,,,,1183.0,205.0,5.770731707317073,381.0,189.0,2.015873015873016,901.0,241.0,3.7385892116182573
270,Horace Grant,1987,10,Clemson,College/University,,,,,3980.0,431.0,9.234338747099768,838.0,370.0,2.264864864864865,3185.0,440.0,7.238636363636363
397,Reggie Miller,1987,11,California-Los Angeles,College/University,,,,,10891.0,646.0,16.859133126934985,1718.0,587.0,2.926746166950596,1850.0,588.0,3.1462585034013606
177,Muggsy Bogues,1987,12,Wake Forest,College/University,,,,,1352.0,197.0,6.862944162436548,1121.0,214.0,5.238317757009346,433.0,176.0,2.460227272727273
341,Joe Wolf,1987,13,North Carolina,College/University,,,,,163.0,52.0,3.1346153846153846,47.0,33.0,1.4242424242424243,216.0,79.0,2.7341772151898733
76748,Tellis Frank,1987,14,Western Kentucky,College/University,,,,,,,,,,,,,
77771,Jose Ortiz,1987,15,Oregon State,College/University,,,,,,,,,,,,,
1846,Chris Welp,1987,16,Washington,College/University,,,,,,,,,,,,,
77673,Ronnie Murphy,1987,17,Jacksonville,College/University,,,,,,,,,,,,,
